LEVEL1_FK	LEVEL2_FK	DESCRIPT	DESCRIPT2	MODELNUM	INVNUM
15001	2420001	VIOLIN IN CASE	VIOLIN MUSICAL INSTRUMENTS KEITH CURTIS L CLIFT NONE, #R17116; VIOLIN IN CASE	NONE	32994-1
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 18KT, 15.20 Grams; LADIES BRACELET W/DIAMONDS		235550-1
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 7.40 Grams; MANS RING W/DIAMONDS		I-291
21001	3700001	MINI MILL	MILL TOOLS-POWER SHERLINE 5000; MINI MILL	5000	134106-3
21001	3059001	ANGLE GRINDER	GRINDER TOOLS-POWER SKIL 9295; ANGLE GRINDER	9295	33448-1
5001	3017001	2002 BOTTLE OF DOM PERIGON	BOTTLE COLLECTIBLES DOM PERIGON 2002; 2002 BOTTLE OF DOM PERIGON	2002	33169-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY CAL, 10KT, 5.80 Grams; LADIES RING W/STONES		I-454
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 4.90 Grams; LADIES RING W/STONE		134196-3
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.60 Grams; LADIES RING W/DIAMONDS		134407-2
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 10.80 Grams; MANS RING W/DIAMONDS		I-772
12001	2339001	LADIES RING	RING JEWELRY BS, 14KT, 6.00 Grams; LADIES RING		I-533
12001	2337001	NECKLACE	NECKLACE JEWELRY BOGO, 14KT, 12.70 Grams; NECKLACE		I-369
12001	2339001	LADIES RING W/STONE	RING JEWELRY DAI, 14KT, 7.80 Grams; LADIES RING W/STONE		31678-3
12001	2339001	MANS RING DIAMONDS	RING JEWELRY NONE, 14KT, 5.10 Grams; MANS RING DIAMONDS		31808-2
12001	2339001	RING BAND	RING JEWELRY NONE, 925, 3.10 Grams; RING BAND		I-576
20001	2611001	TORQUE WRENCH	TORQUE WRENCH TOOLS-HAND CRAFTSMAN 931423; TORQUE WRENCH	931423	32266-3
8001	2223001	HANDGUN W/ CASE 2 MAGS	PISTOL FIREARM NORTH AMERICAN ARMS GUARDIAN .380, #BD02378, 380, SEMI-AUTOMATIC; HANDGUN W/ CASE 2 MAGS	GUARDIAN .380	G-31149-1
12001	2338001	COIN CHARM	PENDANT/CHARM JEWELRY NONE, 24KT, 9.90 Grams; COIN CHARM		I-854
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 5.40 Grams; LADIES RING W/STONE		134080-4
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM KIMBER ULTRA CARRY II, #KU268575, .45 CALIBER, SEMI-AUTOMATIC; HANDGUN 1 MAG	ULTRA CARRY II	G-33110-1
12001	2337001	FIGARO NECKLACE	NECKLACE JEWELRY NONE, 10KT, 13.40 Grams; FIGARO NECKLACE		134709-1
4001	2121001	COIN GOLD	US COIN(S) COINS US COINS; COIN GOLD		235502-1
6001	3036001	KEY RING PEPPER SPRAY	PEPPER SPRAY DEFENSE ACCESSORIES; KEY RING PEPPER SPRAY		I-59
8001	2223001	COBRA PATRIOT 9MM HANDGUN W/ 1 MAG CASE	PISTOL FIREARM COBRA PATRIOT, #06488, 9 MM, SEMI-AUTOMATIC; COBRA PATRIOT 9MM HANDGUN W/ 1 MAG CASE	PATRIOT	G-235508-1
21001	2646001	12V CORDLESS IMPACT	IMPACT WRENCH TOOLS-POWER DEWALT DCF610; 12V CORDLESS IMPACT	DCF610	33657-2
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 10KT, 3.10 Grams; LADIES RING W/STONE		I-251
21001	2668001	CUT OFF SAW	CHOP SAW TOOLS-POWER DEWALT DW871; CUT OFF SAW	DW871	I-866
8001	2223001	HANDGUN W/ 2 MAGS CASE	PISTOL FIREARM GLOCK 21, #YDK838, .45 CALIBER, SEMI-AUTOMATIC; HANDGUN W/ 2 MAGS CASE	21	G-32559-1
12001	2336001	LADIES HOOP EARRINGS	EARRINGS JEWELRY NONE, 18KT, 4.50 Grams; LADIES HOOP EARRINGS		134196-4
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 1.90 Grams; BRACELET		I-754
12001	2333001	LADIES BRACELET	BRACELET JEWELRY S, 14KT, 23.00 Grams; LADIES BRACELET		I-495
19001	2528001	BELT SANDER	SANDER TOOLS-AIR SILVER EAGLE SE130; BELT SANDER	SE130	134098-2
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 2.40 Grams; CROSS CHARM		31272-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 5.90 Grams; LADIES RING		235601-2
12001	2338001	BULLDOG CHARM	PENDANT/CHARM JEWELRY BGW, 14KT, 5.70 Grams; BULLDOG CHARM		235609-4
8001	2223001	BERSA THUNDER380 .380 HANDGUN 1 MAG BOX	PISTOL FIREARM BERSA THUNDER380, #H58855, 380, SEMI-AUTOMATIC; BERSA THUNDER380 .380 HANDGUN 1 MAG BOX	THUNDER380	G-235604-1
7001	2757001	CELL PHONE	CELL PHONE ELECTRONICS APPLE MRPN2LL/A, #FFMXXE1NHFLM; CELL PHONE	MRPN2LL/A	235178-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY DIY, 18KT, 7.50 Grams; LADIES RING W/STONES		134422-1
12001	2339001	MANS RING W/STONE	RING JEWELRY SHE, 10KT, 5.90 Grams; MANS RING W/STONE		235615-2
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, #MG523, 18KT, 8.30 Grams; LADIES RING W/STONE		31644-2
19001	2527001	AIR WRENCH	RATCHET TOOLS-AIR SNAP-ON FAR25A; AIR WRENCH	FAR25A	235350-3
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NEX, 18KT, 6.30 Grams; LADIES RING W/DIAMONDS		234974-5
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.80 Grams; LADIES RING W/DIAMONDS		I-800
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 10KT, 3.80 Grams; LADIES RING W/STONE		31522-10
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 7.40 Grams; LADIES RING W/STONE		I-876
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 2.70 Grams; LADIES RING W/DIAMOND		I-918
12001	2339001	LADIES RING W/STONES	RING JEWELRY M, 10KT, 3.50 Grams; LADIES RING W/STONES		33292-3
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 10KT, 4.90 Grams; BRACELET		I-741
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 5.60 Grams; RING BAND		235240-2
12001	2340001	LADIES WHITE FACE WATCH	WATCH JEWELRY INVICTA 20351, N/A, 100.50 Grams; LADIES WHITE FACE WATCH	20351	133845-5
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 14KT, 10.30 Grams; MANS RING W/STONE		33397-2
12001	2339001	MANS RING BAND	RING JEWELRY KEEPSAKE, 14KT, 6.20 Grams; MANS RING BAND		I-618
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 2.10 Grams; LADIES RING W/STONES		I-199
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 2.50 Grams; LADIES RING W/STONE		234933-1
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 2.00 Grams; LADIES RING W/DIAMOND		I-917
21001	2680001	SCREW GUN DRYWALL	SCREWGUN TOOLS-POWER DEWALT DW272, #209173; SCREW GUN DRYWALL	DW272	134495-1
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 14.90 Grams; LADIES BRACELET		31984-4
20001	2585001	SOCKET SET 9 PC	SOCKET TOOLS-HAND CRAFTSMAN 934558; SOCKET SET 9 PC	934558	31859-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NDI, 14KT, 3.40 Grams; LADIES RING W/DIAMONDS		32898-1
21001	2664001	PALM ROUTER	ROUTER TOOLS-POWER BOSCH PR20EVS, #80502; PALM ROUTER	PR20EVS	134297-1
8001	2701001	HANDGUN IN CASE	REVOLVER FIREARM RUGER SP101, #576-75709, .357, REVOLVER; HANDGUN IN CASE	SP101	G-134354-1
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 17.90 Grams; NECKLACE		I-512
8001	2220001	BLACK POWDER REVOLVER IN BOX	BLACK POWDER FIREARM F.LLIPIETTA NEW ARMY MODEL, #R453388, .44 CALIBER, REVOLVER; BLACK POWDER REVOLVER IN BOX	NEW ARMY MODEL	G-31592-1
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 7.50 Grams; LADIES BRACELET		30855-1
8001	2223001	BERETTA XP4 .45 HANDGUN 3 MAGS CASE	PISTOL FIREARM BERETTA XP4 STORM, #PK35796, .45 CALIBER, SEMI-AUTOMATIC; BERETTA XP4 .45 HANDGUN 3 MAGS CASE	XP4 STORM	G-134416-1
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM SIG SAUER P238, #27B346623, 380, SEMI-AUTOMATIC; HANDGUN 1 MAG	P238	G-133876-1
12001	2339001	LADIES MOTHER RING W/STONES	RING JEWELRY NONE, 14KT, 4.00 Grams; LADIES MOTHER RING W/STONES		I-109
12001	2338001	TRAM CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 8.20 Grams; TRAM CHARM		32623-1
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 925, 2.00 Grams; CHARM		I-564
12001	2339001	RING	RING JEWELRY NONE, 10KT, 6.40 Grams; RING		I-784
20001	2572001	4 RACTCHET                                                                                                                                                                                             "	RATCHET TOOLS-HAND SNAP-ON 1938; 4 RACTCHET"	1938	32642-2
20001	2598001	TAPE MESURE	TAPE TOOLS-HAND MILWAUKEE 10-15-0982; TAPE MESURE	10-15-0982	134646-1
18001	2441001	DIVING VEST	DIVE BC SPORTING EQUIPMENT APEKS BLACK ICE; DIVING VEST	BLACK ICE	33099-1
8001	2223001	AMT BACK UP .380 HANDGUN 1 MAG	PISTOL FIREARM AMT BACK UP, #DA27564, 380, SEMI-AUTOMATIC; AMT BACK UP .380 HANDGUN 1 MAG	BACK UP	G-32143-1
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 14KT, 11.60 Grams; LADIES BRACELET W/DIAMONDS		134064-2
12001	2339001	RING	RING JEWELRY NONE, 14KT, 5.70 Grams; RING		I-794
20001	2534001	DIGITAL CALIPER	CALIPERS TOOLS-HAND FOWLER 54-100-000-2; DIGITAL CALIPER	54-100-000-2	32017-2
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY BLACK HILLS, 14KT, 7.60 Grams; LADIES NECKLACE		134726-2
8001	2223001	HAND GUN 1 MAG	PISTOL FIREARM SPRINGFIELD EMP, #EMP 10474, .40 CALIBER, SINGLE-SHOT; HAND GUN 1 MAG	EMP	G-134243-1
20001	2580001	27PC SCREWDRIVER SET	SCREWDRIVER TOOLS-HAND GRIP-TITE 00217; 27PC SCREWDRIVER SET	217	31325-9
19001	2524001	NAILER	NAILER TOOLS-AIR BOSTITCH SB-1664FN, #17019409NBJ; NAILER	SB-1664FN	134596-1
12001	2338001	PAIL CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.20 Grams; PAIL CHARM		I-710
12001	2339001	LADIES RING	RING JEWELRY LANK, 14KT, 10.30 Grams; LADIES RING		134312-2
12001	2339001	MANS RING	RING JEWELRY NONE, 10KT, 5.90 Grams; MANS RING		234942-6
12001	2339001	RING W/STONES	RING JEWELRY GLS, 10KT, 4.20 Grams; RING W/STONES		235396-2
20001	2597001	TAP AND DIE SET 33 PC	TAP & DIE SET TOOLS-HAND PREFORMANCE TOOLS W1024; TAP AND DIE SET 33 PC	W1024	30330-2
12001	2339001	RING W/DIAMOND	RING JEWELRY CI, 14KT, 4.60 Grams; RING W/DIAMOND		32656-1
12001	2339001	RING	RING JEWELRY NONE, 14KT, 5.60 Grams; RING		32196-1
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 7.70 Grams; NECKLACE		I-190
12001	2337001	MANS NECKLACE	NECKLACE JEWELRY AMORO, 14KT, 11.80 Grams; MANS NECKLACE		235696-3
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 4.00 Grams; LADIES RING W/DIAMONDS		I-308
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 12.50 Grams; LADIES BRACELET		31138-3
21001	3710001	REFRIGERANT SCALE	SCALE TOOLS-POWER TIF TIF9030, #081611000018; REFRIGERANT SCALE	TIF9030	134143-2
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 2.50 Grams; LADIES RING W/STONES		I-798
10001	2281001	SAFE	SAFE HOUSEHOLD SENTRY MS0100, #BU622968; SAFE	MS0100	235714-1
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 14KT, 9.80 Grams; LADIES BRACELET W/DIAMONDS		134110-1
12001	2337001	ROPE NECKLACE	NECKLACE JEWELRY NONE, 14KT, 11.60 Grams; ROPE NECKLACE		234935-2
12001	2338001	SAIL BOAT	PENDANT/CHARM JEWELRY LA, 14KT, 3.20 Grams; SAIL BOAT		235175-4
12001	2339001	MANS RING W/DIAMOND	RING JEWELRY NONE, 14KT, 6.00 Grams; MANS RING W/DIAMOND		134260-3
12001	2338001	LADIES CHARM	PENDANT/CHARM JEWELRY NONE, N/A, 4.20 Grams; LADIES CHARM		I-481
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE; LADIES RING W/DIAMOND		I-914
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM WALTHER TPH, #T019689, .22 CALIBER, SEMI-AUTOMATIC; HANDGUN 1 MAG	TPH	G-134575-2
12001	2337001	NECKLACE	NECKLACE JEWELRY MECAN, 10KT, 12.30 Grams; NECKLACE		31472-1
20001	2562001	POCKET LEVEL	LEVEL TOOLS-HAND DIG-PAS DWL 80E; POCKET LEVEL	DWL 80E	33796-2
10001	3717001	BEACH CHAIR	CHAIR HOUSEHOLD MERCEDES-BENZ; BEACH CHAIR		134193-1
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 6.70 Grams; BRACELET		I-748
12001	2338001	LADIES CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.00 Grams; LADIES CHARM		235433-1
12001	2339001	MANS RING W/DIAMOND	RING JEWELRY NONE, 14KT, 16.20 Grams; MANS RING W/DIAMOND		I-768
12001	2338001	COIN CHARM	PENDANT/CHARM JEWELRY NONE, 24KT, 6.30 Grams; COIN CHARM		I-858
20001	2562001	POCKET LEVEL	LEVEL TOOLS-HAND DIG-PAS DWL 80E; POCKET LEVEL	DWL 80E	33796-3
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.40 Grams; LADIES RING W/DIAMONDS		I-400
20001	2530001	A/C GAGE SET	AC GAUGES TOOLS-HAND JB; A/C GAGE SET		134469-2
12001	2339001	RING BAND DIAMONDS	RING JEWELRY NONE, 14KT, 1.90 Grams; RING BAND DIAMONDS		30256-4
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.50 Grams; LADIES RING W/DIAMONDS		235816-6
8001	2223001	HANDGUN  1 MAG BOX	PISTOL FIREARM SMITH & WESSON M&P BODYGUARD, #KFU1579, 380, SEMI-AUTOMATIC; HANDGUN  1 MAG BOX	M&P BODYGUARD	G-235604-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.90 Grams; LADIES RING W/DIAMONDS		235593-2
21001	2646001	IMPACT IN HARD CASE	IMPACT WRENCH TOOLS-POWER MILWAUKEE 9065, #656-56644; IMPACT IN HARD CASE	9065	30959-1
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 2.00 Grams; LADIES RING W/DIAMOND		I-895
12001	2338001	CELEBRATING 45 YEARS	PENDANT/CHARM JEWELRY TIFFANY, 925, 4.60 Grams; CELEBRATING 45 YEARS		32114-5
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY NONE, 18KT, 5.30 Grams; LADIES NECKLACE		33386-1
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 925, 5.80 Grams; CHARM		I-562
9001	3137001	XBOX CONSOLE 1 CONTROLLER HEAD SET 1TB	CONSOLE GAMES MICROSOFT 1681, #022016382016; XBOX CONSOLE 1 CONTROLLER HEAD SET 1TB	1681	235610-1
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM RUGER LCP, #372090453, 380, SEMI-AUTOMATIC; HANDGUN 1 MAG	LCP	G-134727-1
12001	2338001	HEART CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 3.10 Grams; HEART CHARM		134549-3
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 2.70 Grams; LADIES RING W/STONES		I-844
8001	2223001	HANDGUN 2 MAGS W/BOX	PISTOL FIREARM SMITH & WESSON M&P 2.0, #NBF1219, .45 CALIBER, SEMI-AUTOMATIC; HANDGUN 2 MAGS W/BOX	M&P 2.0	G-235692-1
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM SMITH & WESSON SD40 VE, #FZT5517, .40 CALIBER, SEMI-AUTOMATIC; HANDGUN 1 MAG	SD40 VE	G-134337-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 2.50 Grams; LADIES RING W/STONE		I-250
12001	2338001	PLANE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.00 Grams; PLANE CHARM		32177-4
12001	2887001	EARRING PENDENT SET	OTHER JEWELRY NONE, 14KT, 3.20 Grams; EARRING PENDENT SET		I-900
12001	2339001	MANS RING BAND	RING JEWELRY FX, 14KT, 7.20 Grams; MANS RING BAND		I-613
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 1.60 Grams; LADIES RING W/STONES		33317-3
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 2.90 Grams; LADIES RING W/DIAMOND		I-919
12001	2339001	LADIES RING W/STONES	RING JEWELRY BH, 14KT, 5.90 Grams; LADIES RING W/STONES		30624-2
20001	2543001	DRILL BIT SET                                                                                                                                                                                          	DRILL BIT SET TOOLS-HAND CRAFTSMAN; DRILL BIT SET 		134368-2
8001	2224001	RIFLE 1 MAG	RIFLE FIREARM BUSHMASTER XM5-E2S, #LBM36947, 5.56 MM, SEMI-AUTOMATIC; RIFLE 1 MAG	XM5-E2S	G-235419-2
20001	2571001	1/2 TO 4" STUD KNOCK OUT KIT IN CASE                                                                                                                                                                   "	PUNCH DRIVER TOOLS-HAND GREENLEE 7310SB; 1/2 TO 4" STUD KNOCK OUT KIT IN CASE"	7310SB	32134-1
12001	2339001	NUGGET RING	RING JEWELRY NONE, 14KT, 7.00 Grams; NUGGET RING		235162-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 18KT, 13.90 Grams; LADIES RING W/STONE		30825-3
20001	2585001	11 PC SOCKET SET IN CASE	SOCKET TOOLS-HAND CRAFTSMAN 934860; 11 PC SOCKET SET IN CASE	934860	30506-3
12001	2339001	COIN RING PESO	RING JEWELRY NONE, 14KT, 6.70 Grams; COIN RING PESO		I-36
12001	2338001	LADIES CHARM W/DIAMONDS	PENDANT/CHARM JEWELRY CAL, 14KT, 1.70 Grams; LADIES CHARM W/DIAMONDS		I-944
12001	2336001	HOOP EARRINGS	EARRINGS JEWELRY NONE, 14KT, 2.20 Grams; HOOP EARRINGS		33424-1
12001	2338001	CROSS CHARM TICK 23788	PENDANT/CHARM JEWELRY CA, 14KT, 2.90 Grams; CROSS CHARM TICK 23788		I-43
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 5.50 Grams; LADIES RING W/DIAMONDS		133912-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 3.30 Grams; LADIES RING W/DIAMONDS		33071-3
12001	2339001	LADIES RING W/STONES	RING JEWELRY EMA, 14KT, 2.90 Grams; LADIES RING W/STONES		30393-1
4001	2121001	2001 & 2003 SILVER AMERICAN EAGLE COINS UNCIRCULATED	SILVER US COIN(S) COINS US COINS; 2001 & 2003 SILVER AMERICAN EAGLE COINS UNCIRCULATED		32289-1
12001	2337001	NECKLACE	NECKLACE JEWELRY LJMC, 14KT, 16.30 Grams; NECKLACE		I-42
12001	2338001	LADIES HEART CHARM W/STONES	PENDANT/CHARM JEWELRY NONE, 10KT, 3.60 Grams; LADIES HEART CHARM W/STONES		32214-2
12001	2339001	MANS RING W/STONES	RING JEWELRY NONE, 14KT, 6.20 Grams; MANS RING W/STONES		I-159
20001	2585001	3/8 DIGITAL TOQUE WRENCH                                                                                                                                                                               "	SOCKET TOOLS-HAND CRAFTSMAN 913918; 3/8 DIGITAL TOQUE WRENCH"	913918	31873-3
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 8.10 Grams; MANS RING W/DIAMONDS		33111-1
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 14.40 Grams; MANS RING W/DIAMONDS		I-163
8001	2224001	RIFLE IN BOX	RIFLE FIREARM HENRY H001, #845005H, .22 CALIBER, LEVER; RIFLE IN BOX	H001	G-31812-1
12001	2337001	ROPE NECKLACE	NECKLACE JEWELRY NONE, 14KT, 11.10 Grams; ROPE NECKLACE		I-366
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 1.80 Grams; LADIES RING W/DIAMOND		I-878
18001	2471001	FISHING REEL	FISHING REEL SPORTING EQUIPMENT QUANTUM CN20LC; FISHING REEL	CN20LC	235015-2
12001	2339001	LADIES RINGW/STONES	RING JEWELRY NONE, 14KT, 5.70 Grams; LADIES RINGW/STONES		I-438
12001	2336001	HOOP EARRING W/DIAMONDS	EARRINGS JEWELRY NONE, 14KT, 4.30 Grams; HOOP EARRING W/DIAMONDS		235333-4
12001	2340001	MANS BLACK BEZZEL STAINLESS WATCH IN BOX	WATCH JEWELRY INVICTA 7410, N/A, 269.00 Grams; MANS BLACK BEZZEL STAINLESS WATCH IN BOX	7410	133845-1
8001	2223001	HANDGUN  1 MAG BOX	PISTOL FIREARM SMITH & WESSON M&P BODYGUARD, #KDV5511, 380, SEMI-AUTOMATIC; HANDGUN  1 MAG BOX	M&P BODYGUARD	G-235768-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 6.90 Grams; LADIES RING W/DIAMONDS		I-201
12001	2340001	MANS WATCH	WATCH JEWELRY BRERA BRSPAQ48, #A0027752, N/A, 1.00 Grams; MANS WATCH	BRSPAQ48	33638-2
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 3.50 Grams; LADIES RING W/STONE		31522-19
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.50 Grams; LADIES RING W/DIAMONDS		235816-7
12001	2339001	MANS RING BAND	RING JEWELRY NONE, 14KT, 7.20 Grams; MANS RING BAND		I-612
21001	2638001	DRILL IN CASE	DRILL TOOLS-POWER BOSCH 1199VSR; DRILL IN CASE	1199VSR	235405-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY RMI, 14KT, 3.70 Grams; LADIES RING W/DIAMONDS		134110-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY FD, 14KT, 7.70 Grams; LADIES RING W/DIAMONDS		33307-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 5.90 Grams; LADIES RING		I-222
12001	2339001	LADIES RING W/ STONE	RING JEWELRY F, PLAT, 7.00 Grams; LADIES RING W/ STONE		31910-1
6001	2930001	LASER LIGHT FOR GUN	LASER POINTER DEFENSE ACCESSORIES WOLF CFLMF6LX 3W, #NONE; LASER LIGHT FOR GUN	CFLMF6LX 3W	31892-1
20001	2585001	11PC METRIC SOCKET SET	SOCKET TOOLS-HAND CRAFTSMAN; 11PC METRIC SOCKET SET		32266-1
12001	2339001	WOMANS RING W/ CZ	RING JEWELRY NONE, 14KT, 3.40 Grams; WOMANS RING W/ CZ		I-154
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 8.20 Grams; RING BAND		I-787
12001	2338001	NEFITTI CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 2.00 Grams; NEFITTI CHARM		134436-3
12001	2339001	MANS RING W/STONES	RING JEWELRY NONE, 14KT, 7.00 Grams; MANS RING W/STONES		I-243
12001	2339001	RING BAND	RING JEWELRY NONE, 18KT, 1.60 Grams; RING BAND		235039-4
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 5.80 Grams; LADIES RING W/STONES		I-346
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 9.50 Grams; LADIES BRACELET		134885-1
21001	2638001	SCREW GUN	DRILL TOOLS-POWER MAKITA FS4200, #00068692K; SCREW GUN	FS4200	32972-4
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 14KT, 11.20 Grams; MANS RING W/STONE		I-266
21001	2666001	PALM SANDER	SANDER TOOLS-POWER MAKITA BO4510, #949473; PALM SANDER	BO4510	134525-1
12001	2339001	MANS RING CZ STONES	RING JEWELRY MA, 14KT, 13.40 Grams; MANS RING CZ STONES		I-278
21001	2674001	SAWZALL IN CASE	RECIPROCAL SAW TOOLS-POWER MILWAUKEE 6508, #0748328600; SAWZALL IN CASE	6508	235516-1
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY TIFFANY, 14KT, 15.50 Grams; LADIES NECKLACE		234974-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 3.40 Grams; LADIES RING W/STONES		I-838
12001	2338001	COIN IN BEZZEL	PENDANT/CHARM JEWELRY NONE, 24KT, 33.30 Grams; COIN IN BEZZEL		33561-2
12001	1	GOLD 10K SCRAP	JEWELRY, 10KT; GOLD 10K SCRAP		I-25
8001	2223001	HANDGUN IN CASE 2 MAGS	PISTOL FIREARM GLOCK 43, #BFCE252, 9 MM, SEMI-AUTOMATIC; HANDGUN IN CASE 2 MAGS	43	G-235233-1
21001	2638001	DRILL	DRILL TOOLS-POWER MILWAUKEE 1660-1, #719DD172900328; DRILL	1660-1	235315-2
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 3.80 Grams; LADIES RING W/STONES		134248-2
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 6.70 Grams; CHARM		I-676
12001	2339001	LADIES RING	RING JEWELRY NONE, 10KT, 4.00 Grams; LADIES RING		I-411
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 17.60 Grams; LADIES BRACELET		235816-1
12001	2338001	JESUS CHARM	PENDANT/CHARM JEWELRY NONE, 10KT, 2.00 Grams; JESUS CHARM		31472-2
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 10KT, 7.10 Grams; NECKLACE		I-606
4001	2121001	2 OZ SILVER COINS	US COIN(S) COINS US COINS; 2 OZ SILVER COINS		234910-1
6001	2133001	45 LONG COLT AMMO	AMMUNITION DEFENSE ACCESSORIES NONE; 45 LONG COLT AMMO		134820-1
8001	2223001	BERSA 40PRO .40 HANDGUN IN CASE 2 MAGS	PISTOL FIREARM BERSA 40PRO, #E28391, .40 CALIBER, SEMI-AUTOMATIC; BERSA 40PRO .40 HANDGUN IN CASE 2 MAGS	40PRO	G-31334-1
